Entity,Code,Year,natural_ha_share
Afghanistan,AFG,1780,77.01981201
Afghanistan,AFG,1790,76.52870324
Afghanistan,AFG,1800,75.9888453
Afghanistan,AFG,1810,75.4112122
Afghanistan,AFG,1820,74.78155435
Afghanistan,AFG,1830,74.02083324
Afghanistan,AFG,1840,72.98711963
Afghanistan,AFG,1850,71.80466985
Afghanistan,AFG,1860,70.50811561
Afghanistan,AFG,1870,69.02351783
Afghanistan,AFG,1880,67.15491182
Afghanistan,AFG,1890,64.85425341
Afghanistan,AFG,1900,62.19864308
Afghanistan,AFG,1910,59.17634734
Afghanistan,AFG,1920,55.15756586
Afghanistan,AFG,1930,50.75533089
Afghanistan,AFG,1940,45.80892421
Afghanistan,AFG,1950,40.43129242
Afghanistan,AFG,1960,30.36349271
Afghanistan,AFG,1970,29.8185049
Afghanistan,AFG,1980,29.64325048
Afghanistan,AFG,1990,29.53110287
Afghanistan,AFG,2000,29.67491789
Afghanistan,AFG,2010,29.61219274
Africa,,1780,60.81103532
Africa,,1790,60.57634846
Africa,,1800,60.327051
Africa,,1810,60.06094948
Africa,,1820,59.70562621
Africa,,1830,59.19869297
Africa,,1840,58.64392621
Africa,,1850,58.05573245
Africa,,1860,57.37533684
Africa,,1870,56.5841501
Africa,,1880,55.64728982
Africa,,1890,54.71131379
Africa,,1900,53.63026903
Africa,,1910,52.24821091
Africa,,1920,50.44694767
Africa,,1930,48.50280706
Africa,,1940,46.13092449
Africa,,1950,43.71870076
Africa,,1960,38.92865682
Africa,,1970,40.00152412
Africa,,1980,40.30598115
Africa,,1990,40.05779066
Africa,,2000,41.4692534
Africa,,2010,41.59363847
Albania,ALB,1780,87.2342071
Albania,ALB,1790,86.96439162
Albania,ALB,1800,86.68533154
Albania,ALB,1810,86.38878458
Albania,ALB,1820,86.08386191
Albania,ALB,1830,85.82786016
Albania,ALB,1840,85.16015873
Albania,ALB,1850,84.39144569
Albania,ALB,1860,83.15952422
Albania,ALB,1870,81.88998871
Albania,ALB,1880,80.35125976
Albania,ALB,1890,78.74950931
Albania,ALB,1900,76.77803956
Albania,ALB,1910,74.71275616
Albania,ALB,1920,72.88395695
Albania,ALB,1930,71.52220929
Albania,ALB,1940,68.82209756
Albania,ALB,1950,64.64640925
Albania,ALB,1960,54.14129184
Albania,ALB,1970,54.40484136
Albania,ALB,1980,57.92374628
Albania,ALB,1990,59.22340517
Albania,ALB,2000,60.79008727
Albania,ALB,2010,62.8023472
Algeria,DZA,1780,8.270419718
Algeria,DZA,1790,8.18996738
Algeria,DZA,1800,8.110790257
Algeria,DZA,1810,8.029929357
Algeria,DZA,1820,7.94680331
Algeria,DZA,1830,7.530969824
Algeria,DZA,1840,7.115774466
Algeria,DZA,1850,6.696824875
Algeria,DZA,1860,6.273357441
Algeria,DZA,1870,5.845625708
Algeria,DZA,1880,5.415478727
Algeria,DZA,1890,4.982874125
Algeria,DZA,1900,4.550536101
Algeria,DZA,1910,4.110125122
Algeria,DZA,1920,3.674635425
Algeria,DZA,1930,3.250017861
Algeria,DZA,1940,2.858368975
Algeria,DZA,1950,2.584671674
Algeria,DZA,1960,2.124573547
Algeria,DZA,1970,6.564063827
Algeria,DZA,1980,7.816205091
Algeria,DZA,1990,9.407336034
Algeria,DZA,2000,9.408117953
Algeria,DZA,2010,9.371039329
Angola,AGO,1780,90.89051804
Angola,AGO,1790,90.43995287
Angola,AGO,1800,89.96256434
Angola,AGO,1810,89.45706495
Angola,AGO,1820,88.85597921
Angola,AGO,1830,88.21553732
Angola,AGO,1840,87.53393942
Angola,AGO,1850,86.80635554
Angola,AGO,1860,86.03063567
Angola,AGO,1870,85.06750563
Angola,AGO,1880,84.02852684
Angola,AGO,1890,82.90685595
Angola,AGO,1900,81.69636873
Angola,AGO,1910,80.38710533
Angola,AGO,1920,77.25179352
Angola,AGO,1930,74.0702635
Angola,AGO,1940,69.85981892
Angola,AGO,1950,65.50819666
Angola,AGO,1960,58.69585102
Angola,AGO,1970,58.62066237
Angola,AGO,1980,58.61264144
Angola,AGO,1990,58.61049195
Angola,AGO,2000,58.68872614
Angola,AGO,2010,58.64551637
Argentina,ARG,1780,90.16456249
Argentina,ARG,1790,89.99464878
Argentina,ARG,1800,89.77211762
Argentina,ARG,1810,89.48378525
Argentina,ARG,1820,89.08164362
Argentina,ARG,1830,88.54530899
Argentina,ARG,1840,87.88667569
Argentina,ARG,1850,87.10722604
Argentina,ARG,1860,86.14376763
Argentina,ARG,1870,84.94632375
Argentina,ARG,1880,83.41919868
Argentina,ARG,1890,81.44124949
Argentina,ARG,1900,78.9754078
Argentina,ARG,1910,74.77511637
Argentina,ARG,1920,69.62676458
Argentina,ARG,1930,62.97205072
Argentina,ARG,1940,57.44219957
Argentina,ARG,1950,52.35667136
Argentina,ARG,1960,44.52094058
Argentina,ARG,1970,47.78886033
Argentina,ARG,1980,49.59532376
Argentina,ARG,1990,50.60771557
Argentina,ARG,2000,51.12701648
Argentina,ARG,2010,51.18072886
Armenia,ARM,1780,69.49166709
Armenia,ARM,1790,68.7457092
Armenia,ARM,1800,67.96896614
Armenia,ARM,1810,67.15915384
Armenia,ARM,1820,66.30700697
Armenia,ARM,1830,65.32811094
Armenia,ARM,1840,64.30984736
Armenia,ARM,1850,63.23087705
Armenia,ARM,1860,62.12504493
Armenia,ARM,1870,60.95482674
Armenia,ARM,1880,59.71179986
Armenia,ARM,1890,58.44084957
Armenia,ARM,1900,57.19042336
Armenia,ARM,1910,56.03670278
Armenia,ARM,1920,54.56113501
Armenia,ARM,1930,52.94760806
Armenia,ARM,1940,46.52566049
Armenia,ARM,1950,45.48530312
Armenia,ARM,1960,35.09581239
Armenia,ARM,1970,38.90711641
Armenia,ARM,1980,38.72352272
Armenia,ARM,1990,47.30187214
Armenia,ARM,2000,48.627215
Armenia,ARM,2010,49.78017952
Asia,,1780,63.9625661
Asia,,1790,63.50740788
Asia,,1800,63.28235343
Asia,,1810,62.53206425
Asia,,1820,62.11396012
Asia,,1830,61.4617527
Asia,,1840,60.91659306
Asia,,1850,60.31375881
Asia,,1860,60.22921057
Asia,,1870,59.97380289
Asia,,1880,59.09166501
Asia,,1890,57.96088129
Asia,,1900,56.49758099
Asia,,1910,54.92828989
Asia,,1920,53.03628102
Asia,,1930,51.47669359
Asia,,1940,48.80223045
Asia,,1950,47.74532446
Asia,,1960,40.4202575
Asia,,1970,39.85444515
Asia,,1980,39.35993861
Asia,,1990,36.95146236
Asia,,2000,35.67305613
Asia,,2010,35.94392964
Australia,AUS,1780,98.04709244
Australia,AUS,1790,98.04708623
Australia,AUS,1800,98.04706934
Australia,AUS,1810,98.04704286
Australia,AUS,1820,98.04616472
Australia,AUS,1830,98.00246321
Australia,AUS,1840,97.77758772
Australia,AUS,1850,95.13672746
Australia,AUS,1860,93.80786138
Australia,AUS,1870,91.91944706
Australia,AUS,1880,89.26588011
Australia,AUS,1890,85.41385126
Australia,AUS,1900,79.90038081
Australia,AUS,1910,71.8760466
Australia,AUS,1920,60.13834598
Australia,AUS,1930,55.92397322
Australia,AUS,1940,51.2552843
Australia,AUS,1950,46.10689837
Australia,AUS,1960,40.78950238
Australia,AUS,1970,39.71136383
Australia,AUS,1980,40.34780657
Australia,AUS,1990,43.49291717
Australia,AUS,2000,46.60406844
Australia,AUS,2010,52.12959289
Austria,AUT,1780,60.48727132
Austria,AUT,1790,58.95820896
Austria,AUT,1800,57.36793256
Austria,AUT,1810,55.72528124
Austria,AUT,1820,53.99690698
Austria,AUT,1830,52.08282845
Austria,AUT,1840,50.82469578
Austria,AUT,1850,49.56559884
Austria,AUT,1860,49.17923256
Austria,AUT,1870,48.79658252
Austria,AUT,1880,48.21770155
Austria,AUT,1890,48.2096398
Austria,AUT,1900,48.14239735
Austria,AUT,1910,48.12771166
Austria,AUT,1920,48.40936677
Austria,AUT,1930,49.85747513
Austria,AUT,1940,50.85681699
Austria,AUT,1950,51.72573299
Austria,AUT,1960,50.7324859
Austria,AUT,1970,55.08731886
Austria,AUT,1980,61.93914658
Austria,AUT,1990,66.0992521
Austria,AUT,2000,69.31768474
Austria,AUT,2010,71.08882463
Azerbaijan,AZE,1780,82.56599303
Azerbaijan,AZE,1790,81.68740856
Azerbaijan,AZE,1800,80.73888465
Azerbaijan,AZE,1810,79.7083984
Azerbaijan,AZE,1820,78.59291046
Azerbaijan,AZE,1830,77.33295844
Azerbaijan,AZE,1840,75.96002034
Azerbaijan,AZE,1850,74.51780735
Azerbaijan,AZE,1860,72.94131493
Azerbaijan,AZE,1870,71.22288009
Azerbaijan,AZE,1880,69.20042163
Azerbaijan,AZE,1890,67.02993994
Azerbaijan,AZE,1900,64.78545901
Azerbaijan,AZE,1910,62.41314208
Azerbaijan,AZE,1920,60.38915967
Azerbaijan,AZE,1930,57.65469441
Azerbaijan,AZE,1940,54.46060488
Azerbaijan,AZE,1950,51.70602785
Azerbaijan,AZE,1960,40.7900906
Azerbaijan,AZE,1970,40.46049743
Azerbaijan,AZE,1980,40.64505637
Azerbaijan,AZE,1990,39.98067522
Azerbaijan,AZE,2000,39.26591115
Azerbaijan,AZE,2010,39.38728238
Bahamas,BHS,1780,100
Bahamas,BHS,1790,100
Bahamas,BHS,1800,100
Bahamas,BHS,1810,100
Bahamas,BHS,1820,100
Bahamas,BHS,1830,100
Bahamas,BHS,1840,100
Bahamas,BHS,1850,100
Bahamas,BHS,1860,100
Bahamas,BHS,1870,100
Bahamas,BHS,1880,100
Bahamas,BHS,1890,100
Bahamas,BHS,1900,100
Bahamas,BHS,1910,100
Bahamas,BHS,1920,100
Bahamas,BHS,1930,100
Bahamas,BHS,1940,100
Bahamas,BHS,1950,100
Bahamas,BHS,1960,100
Bahamas,BHS,1970,100
Bahamas,BHS,1980,100
Bahamas,BHS,1990,100
Bahamas,BHS,2000,100
Bahamas,BHS,2010,100
Bangladesh,BGD,1780,67.68666349
Bangladesh,BGD,1790,65.41811445
Bangladesh,BGD,1800,62.93350234
Bangladesh,BGD,1810,60.22822165
Bangladesh,BGD,1820,56.81084136
Bangladesh,BGD,1830,53.02473053
Bangladesh,BGD,1840,48.8491128
Bangladesh,BGD,1850,44.27696805
Bangladesh,BGD,1860,43.72299345
Bangladesh,BGD,1870,43.15710998
Bangladesh,BGD,1880,42.58355128
Bangladesh,BGD,1890,42.00809943
Bangladesh,BGD,1900,41.42864758
Bangladesh,BGD,1910,40.84582173
Bangladesh,BGD,1920,40.13575911
Bangladesh,BGD,1930,37.95647033
Bangladesh,BGD,1940,35.76349407
Bangladesh,BGD,1950,33.60884395
Bangladesh,BGD,1960,29.07362892
Bangladesh,BGD,1970,27.18319073
Bangladesh,BGD,1980,26.77811347
Bangladesh,BGD,1990,25.97301972
Bangladesh,BGD,2000,25.27021783
Bangladesh,BGD,2010,24.98482677
Belarus,BLR,1780,82.38397739
Belarus,BLR,1790,81.45400945
Belarus,BLR,1800,80.46084651
Belarus,BLR,1810,79.39775969
Belarus,BLR,1820,78.25796197
Belarus,BLR,1830,77.03040616
Belarus,BLR,1840,75.63090179
Belarus,BLR,1850,74.19292472
Belarus,BLR,1860,72.54910491
Belarus,BLR,1870,70.86684123
Belarus,BLR,1880,68.93931195
Belarus,BLR,1890,66.86360709
Belarus,BLR,1900,64.66216868
Belarus,BLR,1910,62.05033446
Belarus,BLR,1920,60.12335338
Belarus,BLR,1930,57.60528201
Belarus,BLR,1940,54.6139901
Belarus,BLR,1950,52.34812422
Belarus,BLR,1960,50.79208178
Belarus,BLR,1970,51.6982863
Belarus,BLR,1980,51.90041739
Belarus,BLR,1990,52.63912508
Belarus,BLR,2000,55.15702838
Belarus,BLR,2010,57.99198163
Belgium,BEL,1780,68.5010546
Belgium,BEL,1790,67.98925411
Belgium,BEL,1800,67.52343085
Belgium,BEL,1810,67.00979765
Belgium,BEL,1820,66.4439485
Belgium,BEL,1830,65.09840464
Belgium,BEL,1840,65.49315902
Belgium,BEL,1850,64.11324906
Belgium,BEL,1860,62.94205346
Belgium,BEL,1870,61.78967617
Belgium,BEL,1880,59.32417226
Belgium,BEL,1890,56.78534516
Belgium,BEL,1900,53.88086753
Belgium,BEL,1910,50.51982519
Belgium,BEL,1920,50.58817274
Belgium,BEL,1930,47.66078126
Belgium,BEL,1940,46.7490745
Belgium,BEL,1950,45.48529223
Belgium,BEL,1960,42.88478851
Belgium,BEL,1970,45.02990203
Belgium,BEL,1980,47.30544681
Belgium,BEL,1990,51.79957304
Belgium,BEL,2000,53.21767473
Belgium,BEL,2010,50.71196676
Belize,BLZ,1780,80.05780042
Belize,BLZ,1790,80.02450672
Belize,BLZ,1800,79.98453001
Belize,BLZ,1810,79.94289098
Belize,BLZ,1820,79.9295792
Belize,BLZ,1830,79.91126977
Belize,BLZ,1840,79.89463271
Belize,BLZ,1850,79.87632341
Belize,BLZ,1860,79.85470653
Belize,BLZ,1870,79.75813412
Belize,BLZ,1880,79.65658609
Belize,BLZ,1890,79.54334355
Belize,BLZ,1900,79.43502991
Belize,BLZ,1910,79.31837427
Belize,BLZ,1920,79.17837911
Belize,BLZ,1930,79.0000511
Belize,BLZ,1940,79.25334658
Belize,BLZ,1950,79.57526873
Belize,BLZ,1960,79.38405681
Belize,BLZ,1970,79.37705237
Belize,BLZ,1980,79.58825515
Belize,BLZ,1990,80.05928031
Belize,BLZ,2000,79.92060167
Belize,BLZ,2010,78.65558995
Benin,BEN,1780,87.08553865
Benin,BEN,1790,87.66624244
Benin,BEN,1800,88.19309993
Benin,BEN,1810,88.67047543
Benin,BEN,1820,88.99070493
Benin,BEN,1830,89.27858498
Benin,BEN,1840,89.53961936
Benin,BEN,1850,89.77551573
Benin,BEN,1860,89.98896647
Benin,BEN,1870,89.82404481
Benin,BEN,1880,89.6677774
Benin,BEN,1890,89.51828443
Benin,BEN,1900,89.38278386
Benin,BEN,1910,89.22132011
Benin,BEN,1920,88.00601859
Benin,BEN,1930,86.56826645
Benin,BEN,1940,85.51969551
Benin,BEN,1950,85.21757394
Benin,BEN,1960,83.68217441
Benin,BEN,1970,81.77682441
Benin,BEN,1980,80.39021206
Benin,BEN,1990,78.7831996
Benin,BEN,2000,76.35121245
Benin,BEN,2010,73.51835011
Bhutan,BTN,1780,85.37896864
Bhutan,BTN,1790,85.20950911
Bhutan,BTN,1800,85.14854915
Bhutan,BTN,1810,84.85015516
Bhutan,BTN,1820,84.67714318
Bhutan,BTN,1830,84.3614577
Bhutan,BTN,1840,84.09899311
Bhutan,BTN,1850,83.80328951
Bhutan,BTN,1860,83.76638363
Bhutan,BTN,1870,83.63131811
Bhutan,BTN,1880,83.37908174
Bhutan,BTN,1890,83.0853357
Bhutan,BTN,1900,82.74253223
Bhutan,BTN,1910,82.33376138
Bhutan,BTN,1920,81.64444133
Bhutan,BTN,1930,80.86096781
Bhutan,BTN,1940,79.95321544
Bhutan,BTN,1950,78.90809303
Bhutan,BTN,1960,76.54987231
Bhutan,BTN,1970,79.90551083
Bhutan,BTN,1980,79.45648592
Bhutan,BTN,1990,80.74894425
Bhutan,BTN,2000,82.54175042
Bhutan,BTN,2010,82.29636382
Bolivia,BOL,1780,81.88094441
Bolivia,BOL,1790,81.73138733
Bolivia,BOL,1800,81.57779702
Bolivia,BOL,1810,81.41487228
Bolivia,BOL,1820,80.00068445
Bolivia,BOL,1830,78.34185211
Bolivia,BOL,1840,78.1866846
Bolivia,BOL,1850,78.02864286
Bolivia,BOL,1860,75.95166722
Bolivia,BOL,1870,77.76737317
Bolivia,BOL,1880,79.58710952
Bolivia,BOL,1890,73.69312832
Bolivia,BOL,1900,75.56582254
Bolivia,BOL,1910,73.43355115
Bolivia,BOL,1920,66.95757317
Bolivia,BOL,1930,66.67579203
Bolivia,BOL,1940,63.13398498
Bolivia,BOL,1950,68.54342009
Bolivia,BOL,1960,63.71479318
Bolivia,BOL,1970,64.50663329
Bolivia,BOL,1980,62.58343183
Bolivia,BOL,1990,64.90629925
Bolivia,BOL,2000,65.45500847
Bolivia,BOL,2010,64.8923124
Bosnia and Herzegovina,BIH,1780,83.86125772
Bosnia and Herzegovina,BIH,1790,83.75317318
Bosnia and Herzegovina,BIH,1800,83.63972026
Bosnia and Herzegovina,BIH,1810,83.52413485
Bosnia and Herzegovina,BIH,1820,83.12019546
Bosnia and Herzegovina,BIH,1830,82.70044353
Bosnia and Herzegovina,BIH,1840,82.26695192
Bosnia and Herzegovina,BIH,1850,81.63804832
Bosnia and Herzegovina,BIH,1860,81.00942626
Bosnia and Herzegovina,BIH,1870,79.58480275
Bosnia and Herzegovina,BIH,1880,78.08597503
Bosnia and Herzegovina,BIH,1890,76.48846154
Bosnia and Herzegovina,BIH,1900,74.75430545
Bosnia and Herzegovina,BIH,1910,72.76858122
Bosnia and Herzegovina,BIH,1920,69.70648735
Bosnia and Herzegovina,BIH,1930,66.17384844
Bosnia and Herzegovina,BIH,1940,62.31324842
Bosnia and Herzegovina,BIH,1950,57.63649861
Bosnia and Herzegovina,BIH,1960,51.39780695
Bosnia and Herzegovina,BIH,1970,52.384552
Bosnia and Herzegovina,BIH,1980,53.21516147
Bosnia and Herzegovina,BIH,1990,53.51619044
Bosnia and Herzegovina,BIH,2000,59.484198
Bosnia and Herzegovina,BIH,2010,61.25317051
Botswana,BWA,1780,87.25334576
Botswana,BWA,1790,86.56042985
Botswana,BWA,1800,85.82024508
Botswana,BWA,1810,85.03044353
Botswana,BWA,1820,84.18788371
Botswana,BWA,1830,83.28782563
Botswana,BWA,1840,82.32636434
Botswana,BWA,1850,81.29731929
Botswana,BWA,1860,80.16121185
Botswana,BWA,1870,78.94361219
Botswana,BWA,1880,77.58133525
Botswana,BWA,1890,76.1600238
Botswana,BWA,1900,74.57667741
Botswana,BWA,1910,72.84261069
Botswana,BWA,1920,70.9563873
Botswana,BWA,1930,68.94757963
Botswana,BWA,1940,66.58572287
Botswana,BWA,1950,63.66792281
Botswana,BWA,1960,59.06979739
Botswana,BWA,1970,61.78983784
Botswana,BWA,1980,61.85740812
Botswana,BWA,1990,66.02323217
Botswana,BWA,2000,66.17507622
Botswana,BWA,2010,66.24007459
Brazil,BRA,1780,98.13175782
Brazil,BRA,1790,98.11934491
Brazil,BRA,1800,98.0938222
Brazil,BRA,1810,98.05394491
Brazil,BRA,1820,97.94336678
Brazil,BRA,1830,97.7765742
Brazil,BRA,1840,97.5886222
Brazil,BRA,1850,97.37357299
Brazil,BRA,1860,97.0880532
Brazil,BRA,1870,96.71708025
Brazil,BRA,1880,96.23360745
Brazil,BRA,1890,95.61042014
Brazil,BRA,1900,94.83359001
Brazil,BRA,1910,93.81156824
Brazil,BRA,1920,92.07911612
Brazil,BRA,1930,89.58225529
Brazil,BRA,1940,86.22194869
Brazil,BRA,1950,83.82029818
Brazil,BRA,1960,81.17691301
Brazil,BRA,1970,76.13172004
Brazil,BRA,1980,73.48096394
Brazil,BRA,1990,72.64548695
Brazil,BRA,2000,72.13345605
Brazil,BRA,2010,71.7408431
Brunei,BRN,1780,87.34772511
Brunei,BRN,1790,87.34772511
Brunei,BRN,1800,87.34772511
Brunei,BRN,1810,87.34772511
Brunei,BRN,1820,87.34772511
Brunei,BRN,1830,87.34772511
Brunei,BRN,1840,87.34772511
Brunei,BRN,1850,87.34772511
Brunei,BRN,1860,87.34772511
Brunei,BRN,1870,87.34772511
Brunei,BRN,1880,87.34772511
Brunei,BRN,1890,87.34772511
Brunei,BRN,1900,86.83303937
Brunei,BRN,1910,86.76308208
Brunei,BRN,1920,86.6831309
Brunei,BRN,1930,86.48325293
Brunei,BRN,1940,86.22983692
Brunei,BRN,1950,86.41122649
Brunei,BRN,1960,84.3682882
Brunei,BRN,1970,83.77383662
Brunei,BRN,1980,84.34689103
Brunei,BRN,1990,82.19998651
Brunei,BRN,2000,80.36176984
Brunei,BRN,2010,78.75128078
Bulgaria,BGR,1780,73.81875332
Bulgaria,BGR,1790,73.17685474
Bulgaria,BGR,1800,72.5214867
Bulgaria,BGR,1810,71.84136636
Bulgaria,BGR,1820,71.153009
Bulgaria,BGR,1830,70.58182859
Bulgaria,BGR,1840,69.77281824
Bulgaria,BGR,1850,68.94749905
Bulgaria,BGR,1860,68.91490521
Bulgaria,BGR,1870,68.90604799
Bulgaria,BGR,1880,66.80663427
Bulgaria,BGR,1890,64.71397442
Bulgaria,BGR,1900,65.81839883
Bulgaria,BGR,1910,63.23934447
Bulgaria,BGR,1920,61.12787149
Bulgaria,BGR,1930,57.46334468
Bulgaria,BGR,1940,51.60326248
Bulgaria,BGR,1950,49.20780329
Bulgaria,BGR,1960,47.06836819
Bulgaria,BGR,1970,44.18414925
Bulgaria,BGR,1980,42.9175912
Bulgaria,BGR,1990,43.95287708
Bulgaria,BGR,2000,61.70378831
Bulgaria,BGR,2010,63.34494588
Burkina Faso,BFA,1780,89.55926844
Burkina Faso,BFA,1790,89.42958051
Burkina Faso,BFA,1800,89.29884818
Burkina Faso,BFA,1810,89.16406699
Burkina Faso,BFA,1820,88.97830703
Burkina Faso,BFA,1830,88.78595462
Burkina Faso,BFA,1840,88.58951436
Burkina Faso,BFA,1850,88.38716117
Burkina Faso,BFA,1860,88.18051994
Burkina Faso,BFA,1870,87.84298669
Burkina Faso,BFA,1880,87.49543648
Burkina Faso,BFA,1890,87.13688361
Burkina Faso,BFA,1900,86.77382042
Burkina Faso,BFA,1910,86.39470227
Burkina Faso,BFA,1920,83.89909198
Burkina Faso,BFA,1930,80.98120357
Burkina Faso,BFA,1940,77.55467366
Burkina Faso,BFA,1950,73.98943846
Burkina Faso,BFA,1960,70.06095312
Burkina Faso,BFA,1970,73.17973557
Burkina Faso,BFA,1980,71.24636256
Burkina Faso,BFA,1990,68.47860774
Burkina Faso,BFA,2000,64.27620555
Burkina Faso,BFA,2010,60.77555324
Burundi,BDI,1780,75.06395129
Burundi,BDI,1790,75.14785458
Burundi,BDI,1800,75.22275995
Burundi,BDI,1810,75.29067095
Burundi,BDI,1820,75.21466561
Burundi,BDI,1830,75.12666806
Burundi,BDI,1840,75.03666768
Burundi,BDI,1850,74.94266041
Burundi,BDI,1860,74.84265896
Burundi,BDI,1870,73.89250962
Burundi,BDI,1880,72.87741727
Burundi,BDI,1890,71.80240532
Burundi,BDI,1900,70.66645019
Burundi,BDI,1910,69.41050581
Burundi,BDI,1920,65.31555478
Burundi,BDI,1930,61.65706685
Burundi,BDI,1940,56.12695206
Burundi,BDI,1950,49.58201556
Burundi,BDI,1960,40.95797522
Burundi,BDI,1970,31.93209048
Burundi,BDI,1980,25.81991438
Burundi,BDI,1990,26.41867652
Burundi,BDI,2000,24.1712002
Burundi,BDI,2010,23.18255195
Cambodia,KHM,1780,93.88947749
Cambodia,KHM,1790,93.73212708
Cambodia,KHM,1800,93.56651965
Cambodia,KHM,1810,93.38479087
Cambodia,KHM,1820,93.19171216
Cambodia,KHM,1830,92.95513858
Cambodia,KHM,1840,92.68185333
Cambodia,KHM,1850,92.38147581
Cambodia,KHM,1860,92.05553786
Cambodia,KHM,1870,91.70164417
Cambodia,KHM,1880,91.10409374
Cambodia,KHM,1890,90.3944206
Cambodia,KHM,1900,89.58261111
Cambodia,KHM,1910,88.6459768
Cambodia,KHM,1920,87.62816167
Cambodia,KHM,1930,86.14473046
Cambodia,KHM,1940,84.3853072
Cambodia,KHM,1950,82.30295356
Cambodia,KHM,1960,77.5270613
Cambodia,KHM,1970,77.80720614
Cambodia,KHM,1980,81.57582603
